id,id_partido,id_persona,id_tipo_accion,minuto
5316,240,690,6,31
5317,276,498,12,10
5318,26,461,2,49
5319,240,687,10,30
5320,240,690,10,57
5321,283,136,11,90
5322,240,696,6,10
5323,240,687,9,39
5324,240,682,9,19
5325,240,457,9,90
5326,240,690,9,59
5327,240,709,9,57
5328,240,667,9,38
5329,329,150,12,61
5330,241,342,10,51
5331,241,350,9,57
5332,241,349,9,48
5333,241,349,10,90
5334,241,285,10,75
5335,241,161,10,36
5336,241,286,10,55
5337,241,285,10,19
5338,241,276,6,61
5339,241,157,6,52
5340,241,285,9,58
5341,241,287,9,65
5342,241,261,6,20
5343,241,107,9,90
5344,241,267,9,12
5345,241,161,9,63
5346,241,270,9,56
5347,241,286,10,60
5348,241,161,10,18
5349,242,485,9,16
5350,242,82,9,17
5351,242,486,9,31
5352,242,491,9,72
5353,334,325,1,59
5354,242,484,9,74
5355,242,497,9,73
5356,242,498,10,83
5357,242,82,10,3
5358,242,245,10,69
5359,242,497,10,70
5360,242,487,6,73
5361,242,480,6,50
5362,242,490,6,84
5363,242,497,6,53
5364,242,82,6,76
5365,242,494,6,53
5366,242,235,10,10
5367,242,238,10,39
5368,242,243,10,45
5369,242,510,10,1
5370,242,431,6,35
5371,242,251,9,67
5372,242,246,9,25
5373,242,244,9,10
5374,242,262,9,27
5375,240,667,11,39
5376,242,510,10,34
5377,242,244,10,32
5378,242,249,6,57
5379,242,431,9,58
5380,242,396,9,64
5381,242,243,10,28
5382,242,262,10,77
5383,242,238,6,73
5384,243,111,10,90
5385,243,121,10,10
5386,243,96,6,12
5387,243,114,6,3
5388,249,489,11,17
5389,243,110,9,52
5390,243,548,9,12
5391,243,108,10,33
5392,243,114,10,19
5393,243,108,6,18
5394,243,111,6,37
5395,243,114,9,1
5396,243,122,9,18
5397,243,96,9,1
5398,243,102,9,39
5399,243,166,6,68
5400,243,168,6,5
5401,243,622,6,68
5402,243,622,10,56
5403,243,168,10,12
5404,243,437,9,15
5405,243,181,9,65
5406,243,177,9,18
5407,7,175,5,80
5408,243,175,9,24
5409,243,165,6,25
5410,244,659,10,67
5411,244,280,10,75
5412,244,457,6,90
5413,244,725,9,28
5414,244,709,9,83
5415,244,659,6,61
5416,244,674,9,69
5417,244,468,9,4
5418,244,651,10,25
5419,244,633,10,59
5420,244,521,10,59
5421,244,641,6,34
5422,259,563,1,38
5423,244,293,9,24
5424,244,648,9,36
5425,244,677,9,33
5426,244,642,9,68
5427,244,654,10,72
5428,244,648,10,54
5429,244,654,10,3
5430,244,642,10,45
5431,244,651,9,71
5432,244,249,9,23
5433,245,393,10,58
5434,245,400,10,5
5435,245,554,9,32
5436,288,709,11,62
5437,245,408,9,48
5438,245,158,9,17
5439,245,281,9,82
5440,245,107,9,34
5441,245,287,9,35
5442,245,161,9,12
5443,245,284,9,31
5444,246,320,10,14
5445,246,296,10,62
5446,246,320,10,17
5447,246,320,10,85
5448,246,305,9,12
5449,246,308,9,18
5450,246,309,9,27
5451,246,311,9,27
5452,246,317,10,55
5453,131,440,7,38
5454,246,308,10,16
5455,246,246,9,68
5456,246,319,9,56
5457,23,642,5,52
5458,246,317,10,70
5459,246,301,10,42
5460,246,298,10,8
5461,246,82,6,67
5462,246,480,6,59
5463,259,551,5,17
5464,246,498,9,8
5465,246,494,9,79
5466,246,496,9,1
5467,246,504,9,29
5468,217,238,12,1
5469,246,245,9,48
5470,351,348,5,76
5471,267,53,2,28
5472,246,484,9,40
5473,125,647,11,49
5474,246,484,6,1
5475,247,20,6,88
5476,247,28,9,78
5477,247,31,9,45
5478,53,181,2,67
5479,247,11,9,81
5480,247,30,9,83
5481,247,30,10,49
5482,247,31,10,55
5483,247,12,9,71
5484,247,377,9,70
5485,247,31,13,15
5486,247,548,10,77
5487,247,105,9,53
5488,247,95,9,61
5489,247,548,9,71
5490,247,122,9,45
5491,247,121,6,74
5492,247,114,9,32
5493,247,108,9,67
5494,247,602,13,40
5495,248,471,10,80
5496,248,451,6,42
5497,248,81,9,4
5498,248,452,9,22
5499,248,471,9,33
5500,248,473,9,27
5501,248,466,10,7
5502,248,458,9,52
5503,248,461,9,68
5504,248,60,6,87
5505,248,518,9,59
5506,248,579,9,35
5507,248,53,9,81
5508,248,588,9,1
5509,248,581,9,47
5510,248,50,9,51
5511,248,242,6,68
5512,249,487,9,84
5513,249,491,9,17
5514,249,498,9,30
5515,249,494,9,56
5516,249,494,6,47
5517,249,489,6,81
5518,249,82,6,38
5519,249,498,6,33
5520,249,82,9,88
5521,249,496,9,26
5522,249,161,10,25
5523,249,267,10,72
5524,249,267,10,39
5525,249,161,10,32
5526,249,276,10,16
5527,249,286,10,70
5528,249,161,6,6
5529,249,161,9,82
5530,249,161,9,11
5531,249,107,9,15
5532,249,284,9,66
5533,245,400,7,9
5534,249,286,10,10
5535,10,271,11,82
5536,249,285,10,65
5537,249,285,9,49
5538,249,288,9,45
5539,249,266,6,38
5540,250,646,10,58
5541,250,293,10,76
5542,250,644,13,88
5543,250,644,9,67
5544,250,651,9,54
5545,250,646,9,3
5546,253,213,7,39
5547,68,338,7,63
5548,250,641,9,23
5549,250,400,6,14
5550,250,395,9,5
5551,250,401,9,58
5552,250,397,9,31
5553,250,407,9,38
5554,250,396,6,55
5555,250,410,9,10
5556,250,408,9,21
5558,251,313,6,17
5559,251,308,9,15
5560,251,385,9,38
5561,251,316,9,17
5562,251,320,9,67
5563,251,313,9,89
5564,114,678,1,68
5565,251,315,9,52
5566,251,311,6,72
5567,251,307,6,31
5568,251,560,10,59
5569,251,551,10,86
5570,251,546,10,37
5571,251,22,10,14
5572,251,556,9,87
5573,251,651,9,87
5574,263,436,7,10
5575,251,536,6,82
5576,251,22,9,85
5577,251,543,9,88
5578,361,435,1,22
5579,47,472,12,45
5580,251,551,9,84
5581,251,548,9,73
5582,252,244,9,51
5583,252,510,9,15
5584,22,47,11,23
5585,252,239,9,3
5586,321,243,2,33
5587,252,248,9,38
5588,252,258,9,43
5589,252,238,9,87
5590,252,666,9,54
5591,100,215,5,70
5592,252,725,9,39
5593,284,111,2,34
5594,252,667,9,9
5595,252,682,9,81
5596,252,674,9,8
5597,252,683,9,5
5598,253,551,6,12
5599,253,383,6,76
5600,82,465,1,50
5601,253,364,6,48
5602,253,359,6,17
5603,290,311,7,84
5604,253,373,9,45
5605,253,384,9,70
5606,253,189,10,28
5607,253,189,6,80
5608,253,213,6,7
5609,253,196,6,25
5610,314,548,5,60
5611,253,227,6,56
5612,253,196,10,27
5613,253,227,10,58
5614,253,213,9,1
5615,253,221,9,23
5616,253,472,9,77
5617,253,519,9,22
5618,93,573,12,9
5619,253,185,6,36
5620,253,669,9,35
5621,253,571,9,55
5622,254,252,6,54
5623,254,136,6,1
5624,254,252,9,90
5625,254,272,9,19
5626,254,150,9,22
5627,254,173,9,71
5628,254,151,9,13
5629,254,206,9,77
5630,254,272,6,50
5631,212,249,2,45
5632,254,342,9,16
5633,254,350,9,84
5634,254,349,9,20
5635,254,348,9,5
5636,254,341,10,63
5637,254,321,6,16
5638,254,341,6,26
5639,255,438,10,61
5640,255,439,10,70
5641,255,439,6,34
5642,255,439,9,59
5643,375,287,11,57
5644,255,99,9,75
5645,255,433,9,35
5646,255,427,9,43
5647,255,644,9,79
5648,255,114,9,58
5649,255,102,9,30
5650,255,122,9,23
5651,255,548,9,31
5652,255,121,9,30
5653,256,393,9,29
5654,256,325,9,62
5655,256,554,6,26
5656,256,314,9,30
5657,256,410,9,31
5658,256,407,9,89
5659,256,408,9,57
5660,256,165,9,4
5661,256,622,9,63
5662,256,179,9,86
5663,256,437,9,17
5664,256,175,9,67
5665,256,183,9,61
5666,256,175,10,68
5667,107,59,1,26
5668,256,183,10,54
5669,45,339,11,8
5670,256,169,10,71
5671,256,183,10,40
5672,256,424,6,39
5673,257,177,6,44
5674,257,170,9,24
5675,143,678,5,49
5676,257,183,9,8
5677,257,181,9,8
5678,257,622,9,58
5679,257,169,10,73
5680,257,181,10,47
5681,257,177,9,61
5682,257,176,9,7
5683,257,487,6,15
5684,257,498,9,52
5685,257,484,9,52
5686,152,494,1,8
5687,257,494,9,60
5688,257,490,9,67
5689,66,372,12,85
5690,257,490,6,28
5691,319,371,1,37
5692,372,263,5,82
5693,257,491,9,75
5694,257,504,9,87
5695,258,43,6,24
5696,258,581,9,79
5697,222,23,2,80
5698,258,543,9,83
5699,19,26,11,21
5700,258,40,6,1
5701,258,242,9,82
5702,258,518,9,13
5703,258,588,9,13
5704,258,36,9,63
5705,258,60,10,58
5706,258,543,10,1
5707,258,313,6,6
5708,258,313,10,68
5709,258,320,10,74
5710,258,385,6,90
5711,258,320,10,68
5712,258,320,10,27
5713,258,312,9,76
5714,258,338,9,90
5715,258,313,9,72
5716,258,301,9,16
5717,258,297,6,62
5718,258,315,9,70
5719,258,316,9,39
5720,258,301,6,78
5721,258,311,6,29
5722,347,246,1,17
5723,259,551,10,80
5724,259,546,10,18
5725,259,551,10,15
5726,259,556,9,63
5727,259,563,9,67
5728,259,551,9,40
5729,259,651,9,65
5730,259,560,6,6
5731,259,22,9,20
5732,259,555,9,73
5733,259,356,10,72
5734,259,366,10,64
5735,259,373,9,87
5736,225,360,7,51
5737,259,358,9,48
5738,259,381,9,6
5739,259,372,9,80
5740,259,655,6,24
5741,259,363,9,49
5742,259,371,9,14
5743,260,410,9,87
5744,260,314,9,39
5745,260,554,9,6
5746,260,408,9,42
5747,260,408,6,51
5748,260,407,6,62
5749,260,68,10,7
5750,260,573,10,70
5751,260,582,10,4
5752,285,472,11,65
5753,260,586,10,71
5754,260,573,10,76
5755,260,582,10,85
5756,260,586,10,32
5757,260,583,9,46
5758,260,573,9,52
5759,260,612,9,58
5760,260,584,9,60
5761,300,431,12,27
5762,260,585,9,85
5763,260,591,9,70
5764,261,99,9,36
5765,261,95,9,49
5766,141,314,1,90
5767,261,122,9,18
5768,261,121,9,27
5769,261,100,9,38
5770,261,641,9,87
5771,261,651,10,79
5772,261,654,10,89
5773,261,521,6,34
5774,261,641,9,75
5775,261,651,9,79
5776,261,650,9,42
5777,261,644,9,73
5778,261,293,9,79
5779,261,677,9,65
5780,261,625,6,31
5781,261,677,6,75
5782,262,227,10,19
5783,114,669,12,42
5784,262,472,10,35
5785,262,213,10,47
5786,215,545,1,81
5787,262,669,10,54
5788,262,669,10,59
5789,262,472,10,69
5790,108,19,2,62
5791,262,189,10,81
5792,262,472,10,59
5793,262,221,9,26
5794,89,253,1,73
5795,262,472,9,69
5796,262,227,6,87
5797,262,539,9,57
5798,262,215,9,35
5799,262,47,9,14
5800,360,168,1,67
5801,262,669,9,1
5802,262,456,9,53
5803,262,454,9,9
5804,262,445,9,20
5805,262,457,9,53
5806,262,466,6,11
5807,262,466,9,72
5808,262,460,9,7
5809,263,293,10,25
5810,263,317,10,22
5811,263,320,9,87
5812,263,316,9,9
5813,263,316,6,33
5814,263,310,9,90
5815,263,311,9,77
5816,263,317,6,86
5817,263,246,9,67
5818,263,309,9,49
5819,263,426,6,47
5820,263,441,9,71
5821,14,564,12,4
5822,263,440,9,39
5823,263,99,9,90
5824,263,436,9,46
5825,263,433,9,69
5826,263,103,9,83
5827,264,659,10,77
5828,264,709,10,84
5829,264,678,9,15
5830,264,468,9,82
5831,264,280,10,45
5832,264,709,10,50
5833,264,674,9,26
5834,82,465,11,52
5835,264,479,9,44
5836,264,709,6,26
5837,264,19,10,78
5838,264,20,10,46
5839,264,27,10,3
5840,273,431,11,82
5841,264,20,10,58
5842,264,27,10,72
5843,264,28,10,16
5844,264,11,6,62
5845,264,28,9,1
5846,264,31,9,72
5847,264,27,9,28
5848,264,30,9,36
5849,264,19,9,24
5850,264,8,9,53
5851,264,30,6,41
5852,265,345,10,36
5853,265,339,10,19
5854,265,339,10,57
5855,265,339,10,25
5856,265,349,10,1
5857,265,339,9,53
5858,132,305,11,5
5859,265,342,9,66
5860,212,312,5,23
5861,265,349,10,5
5862,265,342,10,20
5863,117,317,11,82
5864,265,251,10,55
5865,265,510,10,71
5866,265,235,6,51
5867,265,251,9,74
5868,265,262,9,44
5869,265,246,9,82
5870,265,258,9,36
5871,266,285,10,11
5872,266,161,10,69
5873,266,285,6,72
5874,266,157,6,2
5875,266,267,10,11
5876,266,286,10,77
5877,266,161,9,45
5878,266,268,9,88
5879,266,161,10,2
5880,266,268,10,41
5881,266,157,9,66
5882,266,270,9,73
5883,266,267,10,62
5884,266,286,10,28
5885,266,285,9,61
5886,266,284,9,18
5887,266,132,13,45
5888,266,132,9,35
5889,266,753,9,21
5890,266,252,9,18
5891,266,12,9,15
5892,266,149,9,49
5893,56,497,1,47
5894,266,272,9,59
5895,267,45,9,62
5896,267,518,9,26
5897,267,579,9,21
5898,267,53,9,59
5899,267,60,10,36
5900,267,564,9,69
5901,267,543,9,12
5902,267,68,10,38
5903,267,585,10,66
5904,267,582,10,44
5905,267,585,10,38
5906,267,570,9,4
5907,267,612,9,75
5908,267,567,6,42
5909,267,68,6,81
5910,267,584,9,12
5911,267,591,9,84
5912,267,583,9,55
5913,267,56,9,34
5914,267,582,10,66
5915,267,583,10,54
5916,268,458,10,89
5917,268,448,6,11
5918,268,81,9,39
5919,268,427,9,80
5920,268,466,9,63
5921,268,473,9,82
5922,268,456,9,5
5923,222,21,2,30
5924,268,461,9,67
5925,268,556,6,22
5926,268,559,10,46
5927,299,555,11,61
5928,268,413,10,52
5929,268,355,10,29
5930,210,182,11,1
5931,146,267,5,83
5932,268,651,10,52
5933,268,651,9,39
5934,268,555,9,45
5935,268,551,9,84
5936,268,548,9,49
5937,268,542,9,53
5938,268,545,9,81
5939,269,121,10,57
5940,269,548,10,37
5941,269,114,10,87
5942,22,47,5,57
5943,269,96,6,41
5944,269,115,6,74
5945,269,548,9,20
5946,269,122,9,46
5947,269,121,9,69
5948,269,117,9,90
5949,269,95,9,11
5950,269,641,9,60
5951,221,498,11,72
5952,269,111,10,83
5953,269,641,10,18
5954,269,709,13,15
5955,269,678,6,54
5956,269,659,9,27
5957,269,667,9,20
5958,80,20,5,34
5959,269,457,6,77
5960,269,725,9,31
5961,83,564,2,41
5962,269,479,9,30
5963,269,674,9,35
5964,269,686,9,43
5965,270,498,9,60
5966,270,484,9,28
5967,270,485,6,69
5968,270,491,9,24
5969,270,499,9,43
5970,270,490,9,2
5971,8,60,7,28
5972,270,494,9,37
5973,270,484,6,50
5974,270,82,6,90
5975,270,245,6,59
5976,3,716,12,87
5977,270,497,6,2
5978,270,227,6,63
5979,270,189,10,3
5980,270,669,10,40
5981,270,196,6,57
5982,270,213,6,4
5983,270,189,10,86
5984,270,472,10,84
5985,363,296,1,78
5986,270,221,9,50
5987,270,472,9,57
5988,270,196,10,28
5989,270,7,10,12
5990,270,47,9,58
5991,69,646,2,50
5992,270,669,9,80
5993,270,519,9,85
5994,270,213,9,15
5995,271,363,9,39
5996,271,370,9,79
5997,271,370,9,50
5998,271,366,9,46
5999,271,364,6,51
6000,271,364,9,68
6001,86,355,1,80
6002,271,384,9,58
6003,271,371,6,87
6004,364,30,7,39
6005,6,151,7,77
6006,271,381,6,76
6007,271,296,10,16
6008,271,246,10,17
6009,271,320,10,4
6010,271,310,9,32
6011,271,320,9,76
6012,271,305,9,50
6013,271,316,9,77
6014,271,304,6,33
6015,271,308,9,64
6016,271,311,9,87
6017,272,315,9,74
6018,272,316,9,58
6019,272,312,9,16
6020,272,308,9,90
6021,272,385,10,75
6022,272,320,10,41
6023,272,320,6,86
6024,272,311,9,58
6025,272,338,9,70
6026,272,320,10,66
6027,272,554,9,89
6028,272,410,9,5
6029,95,469,7,38
6030,272,396,6,25
6032,273,244,10,9
6033,273,431,10,66
6034,273,244,6,12
6035,152,497,11,1
6036,273,431,10,4
6037,273,510,10,90
6038,273,258,9,4
6039,273,262,9,62
6040,273,235,13,4
6041,273,248,9,65
6042,273,253,9,60
6043,273,239,10,28
6044,273,431,10,55
6045,273,431,9,60
6046,247,20,2,44
6047,273,234,9,56
6048,273,251,6,35
6049,273,274,6,39
6050,273,286,10,63
6051,273,161,9,35
6052,273,287,9,2
6053,273,266,9,11
6054,273,284,9,70
6055,273,158,9,22
6056,273,281,9,7
6057,274,435,6,60
6058,274,439,9,5
6059,274,444,9,53
6060,274,425,9,66
6061,274,428,9,83
6062,274,440,10,5
6063,274,444,10,52
6064,274,440,10,9
6065,274,433,10,16
6066,274,440,9,34
6067,274,427,9,24
6068,274,129,9,52
6069,274,519,9,86
6070,274,472,9,5
6071,274,539,9,48
6072,274,213,9,44
6073,274,47,9,77
6074,274,215,10,5
6075,274,47,10,52
6076,275,582,6,31
6077,275,587,6,46
6078,275,585,9,75
6079,275,591,9,73
6080,168,285,7,49
6081,273,510,7,87
6082,83,293,1,9
6083,275,56,9,23
6084,275,584,9,6
6085,222,111,2,71
6086,275,53,9,59
6087,213,583,5,6
6088,275,586,9,70
6089,275,584,6,45
6090,275,579,10,67
6091,275,582,10,41
6092,275,575,6,69
6093,275,556,6,25
6094,262,227,11,63
6095,275,548,9,89
6096,275,563,9,53
6097,275,651,6,35
6098,275,545,9,45
6099,275,556,9,61
6100,275,562,9,73
6101,275,551,9,53
6102,275,562,6,38
6103,276,498,10,4
6104,276,245,10,71
6105,276,480,6,32
6106,276,499,9,37
6107,276,491,9,59
6108,44,310,1,60
6109,215,753,5,59
6110,276,498,9,30
6111,276,485,9,24
6112,276,491,6,14
6113,276,245,6,8
6114,276,494,9,1
6115,276,484,9,9
6116,276,497,10,70
6117,276,484,10,73
6118,276,53,9,34
6119,276,518,9,19
6120,276,564,9,64
6121,376,716,2,82
6122,276,543,9,77
6123,276,36,6,25
6124,69,181,1,70
6125,276,36,9,45
6126,321,20,1,47
6127,160,524,2,63
6128,276,581,9,24
6129,276,52,10,90
6130,276,60,10,12
6131,277,467,9,42
6132,277,81,9,56
6133,277,456,10,36
6134,277,471,10,65
6135,277,445,6,49
6136,39,487,1,35
6137,277,466,6,12
6138,277,466,9,12
6139,277,465,9,17
6140,111,551,2,83
6141,277,448,6,60
6142,277,81,9,6
6143,277,473,9,6
6144,277,709,10,81
6145,277,683,10,38
6146,277,709,10,64
6147,277,709,6,44
6148,277,280,6,59
6149,277,687,9,46
6150,4,400,1,32
6151,277,725,9,81
6152,228,341,2,87
6153,277,659,9,59
6154,277,661,9,73
6155,277,709,9,11
6156,277,682,9,86
6157,278,12,9,34
6158,278,272,9,84
6159,278,131,6,76
6160,278,173,9,88
6161,278,647,9,44
6162,278,133,6,50
6164,64,469,12,25
6165,169,21,2,12
6166,278,39,6,60
6167,278,548,9,4
6168,278,114,9,2
6169,278,98,10,44
6170,104,642,1,48
6171,278,111,10,62
6172,278,98,6,10
6173,278,108,9,81
6174,278,644,9,68
6175,278,121,9,47
6176,278,117,9,29
6177,20,169,1,23
6178,279,19,10,55
6179,279,28,10,18
6180,235,21,1,65
6181,279,27,10,74
6182,279,28,9,59
6183,279,21,9,58
6184,279,20,9,57
6185,279,31,9,12
6186,279,27,9,67
6187,279,30,9,61
6188,279,181,6,62
6189,279,166,6,26
6190,279,165,9,3
6191,279,176,9,88
6192,279,177,9,33
6193,279,162,9,45
6194,279,181,9,51
6195,279,437,9,20
6196,279,437,6,88
6197,280,641,6,69
6198,49,436,5,32
6199,280,651,9,87
6200,280,293,9,62
6201,280,249,9,69
6202,21,348,2,76
6203,280,648,9,22
6204,280,521,6,81
6205,280,249,6,73
6206,199,311,2,3
6207,177,267,2,38
6208,280,207,6,25
6209,281,381,6,26
6210,253,213,12,9
6211,281,359,6,28
6212,281,364,9,32
6213,281,384,9,40
6214,281,359,9,18
6215,281,366,9,40
6216,281,373,9,20
6217,281,358,9,10
6218,281,157,10,66
6219,281,161,10,82
6220,281,268,6,54
6221,281,157,6,11
6222,281,158,10,44
6223,324,348,12,66
6224,281,286,10,10
6225,281,267,9,48
6226,281,285,9,76
6227,281,107,9,20
6228,281,287,9,16
6229,127,336,2,80
6230,281,161,9,9
6231,281,284,9,37
6232,282,19,9,46
6233,282,21,9,57
6234,282,20,9,82
6235,282,31,9,71
6236,282,27,9,54
6237,282,30,9,70
6238,282,305,10,17
6239,282,316,10,21
6240,282,316,9,62
6241,282,246,9,23
6242,282,320,9,52
6243,282,315,9,52
6244,282,298,10,16
6245,282,315,10,39
6246,273,234,7,59
6247,282,315,6,20
6248,282,305,9,45
6249,282,309,9,15
6250,283,147,6,10
6251,283,173,9,82
6252,283,149,9,21
6253,283,150,6,75
6255,283,147,9,47
6256,283,143,9,6
6257,283,151,10,43
6258,283,149,10,43
6259,283,150,9,67
6260,297,28,2,19
6261,90,157,12,68
6262,283,647,9,37
6263,283,548,9,40
6264,283,563,9,10
6265,283,542,6,13
6266,283,551,9,72
6267,283,556,9,29
6268,283,542,9,66
6269,283,545,9,38
6270,284,97,6,87
6271,256,179,5,80
6272,284,111,9,1
6273,284,644,9,5
6274,284,95,10,6
6275,284,644,10,43
6276,284,121,6,71
6277,252,666,5,47
6278,284,114,10,71
6279,284,644,10,2
6281,284,114,9,84
6282,284,548,9,36
6283,117,308,1,17
6284,284,95,9,77
6285,284,108,9,21
6286,284,641,9,5
6287,284,117,9,75
6288,284,499,9,57
6289,284,501,9,76
6290,284,486,9,40
6291,284,485,9,36
6292,284,494,9,8
6293,284,483,9,46
6294,284,487,6,79
6295,284,479,9,62
6296,284,85,9,7
6297,284,491,10,26
6298,173,221,1,85
6299,284,498,10,42
6300,284,501,10,27
6301,284,498,6,14
6302,284,483,6,69
6303,56,444,2,50
6304,284,480,10,86
6305,284,68,6,23
6306,284,490,6,38
6307,285,215,6,51
6308,285,196,6,68
6309,285,212,6,8
6310,285,215,9,3
6311,285,47,9,43
6312,285,226,9,62
6313,285,539,9,29
6314,285,227,9,27
6315,285,472,9,71
6316,140,373,2,66
6317,225,678,7,79
6318,285,20,10,21
6319,285,23,6,49
6320,285,11,6,89
6321,285,19,6,39
6322,285,20,9,57
6323,285,31,9,90
6324,285,27,9,90
6325,285,30,9,63
6326,285,19,9,25
6327,285,8,9,27
6328,286,158,10,25
6329,286,169,10,55
6330,286,175,10,41
6331,286,158,9,83
6332,286,159,9,37
6333,286,424,6,27
6334,286,424,9,57
6335,286,433,9,47
6336,286,181,9,3
6337,286,437,9,62
6338,286,307,9,43
6339,286,302,9,67
6340,286,313,9,33
6341,286,301,9,25
6342,286,296,9,36
6343,286,305,9,71
6344,286,299,6,15
6345,286,316,10,63
6346,286,311,10,11
6347,286,312,6,31
6348,287,286,10,81
6349,287,285,10,44
6350,287,268,9,39
6351,287,107,9,22
6352,287,286,10,2
6353,287,285,10,47
6354,287,285,9,89
6355,287,161,9,27
6356,287,287,9,3
6357,287,284,9,85
6358,287,578,13,19
6359,102,314,7,34
6360,287,426,6,50
6361,206,560,12,38
6362,287,426,10,9
6363,287,440,10,80
6364,287,430,9,48
6365,287,439,9,6
6366,287,433,9,9
6367,287,444,9,75
6368,287,435,9,63
6369,310,465,2,10
6370,287,99,9,12
6371,288,294,10,16
6372,288,316,10,12
6373,288,294,6,27
6374,288,309,9,20
6375,288,304,9,46
6376,56,437,12,90
6377,288,320,9,39
6378,364,651,1,76
6379,288,317,9,72
6380,288,304,10,60
6381,288,305,9,21
6382,288,311,9,63
6383,288,709,6,51
6384,288,678,9,80
6385,288,709,9,4
6386,288,684,9,51
6387,159,333,2,52
6388,288,725,9,52
6389,288,674,9,8
6390,288,687,9,32
6391,256,407,2,61
6392,289,95,10,6
6393,92,358,7,63
6394,289,98,6,6
6395,289,95,6,16
6396,289,114,9,86
6397,289,548,9,74
6398,289,644,9,44
6399,289,122,9,31
6400,289,117,9,18
6401,289,641,9,74
6402,323,556,12,28
6403,289,102,6,84
6404,289,122,6,52
6405,289,519,9,86
6406,289,129,9,20
6407,289,519,13,8
6408,289,212,6,81
6409,289,213,9,50
6410,289,221,9,90
6411,289,47,9,15
6412,289,669,9,20
6413,289,227,10,80
6414,289,519,6,67
6415,297,19,2,81
6416,289,195,6,3
6417,290,575,10,35
6418,290,583,10,64
6419,290,569,9,76
6420,290,573,9,88
6421,290,591,9,30
6422,290,584,9,27
6423,290,583,9,19
6424,290,56,9,25
6425,290,307,10,12
6426,187,26,2,90
6427,248,579,11,56
6428,210,381,2,88
6429,290,311,10,25
6430,290,385,10,33
6431,290,311,10,30
6432,217,431,11,87
6433,290,307,10,69
6434,290,320,10,20
6435,42,602,12,50
6436,151,519,11,67
6437,290,307,9,12
6438,290,308,9,35
6439,290,311,9,10
6440,290,316,9,85
6441,290,316,10,25
6442,290,296,9,78
6443,290,315,9,84
6444,291,554,6,30
6445,291,405,9,20
6446,291,314,9,33
6447,291,401,9,72
6448,291,410,9,69
6449,291,554,9,6
6450,291,408,9,47
6451,291,339,10,38
6452,291,350,10,79
6453,291,342,10,25
6454,291,350,10,81
6455,291,341,9,26
6456,291,348,9,10
6457,371,315,11,19
6458,315,304,11,3
6459,291,339,9,56
6460,291,345,9,87
6461,130,677,5,88
6462,292,381,4,77
6463,292,358,6,16
6464,292,381,9,85
6465,292,673,9,2
6466,292,372,9,60
6467,292,373,9,56
6468,292,373,9,44
6469,292,590,9,32
6470,292,588,9,24
6471,292,543,9,12
6472,292,579,9,23
6473,220,287,7,83
6474,292,490,9,20
6475,292,52,6,77
6476,292,52,9,41
6477,292,50,9,84
6478,293,491,10,5
6479,293,480,6,39
6480,293,245,9,79
6481,107,59,1,73
6482,293,484,9,55
6483,293,494,9,24
6484,293,495,9,12
6485,293,480,9,20
6486,293,487,9,90
6487,120,377,2,83
6488,293,469,10,53
6489,293,456,6,43
6490,293,458,9,36
6491,293,466,9,57
6492,293,468,9,37
6493,293,471,9,68
6494,329,316,12,67
6495,293,473,9,57
6496,293,81,9,83
6497,270,82,11,70
6498,45,278,5,8
6499,294,238,6,54
6500,294,238,9,86
6501,294,239,9,30
6502,294,249,6,52
6503,294,249,9,44
6504,294,258,9,6
6505,294,244,10,17
6506,294,251,9,48
6507,294,248,9,71
6508,294,160,6,50
6509,294,179,6,21
6510,294,181,10,86
6511,294,175,10,1
6512,294,159,9,11
6513,294,157,9,69
6514,325,287,12,29
6515,294,176,9,73
6516,294,170,9,15
6517,48,381,11,76
6518,294,181,9,14
6519,294,437,9,10
6520,295,425,10,53
6521,224,246,12,14
6522,295,441,10,44
6523,295,441,9,31
6524,295,436,9,6
6525,295,440,9,15
6526,295,444,9,83
6527,295,425,6,24
6528,295,132,6,74
6529,295,131,10,19
6530,295,147,10,26
6532,295,149,9,49
6533,337,337,11,28
6534,295,150,9,86
6535,295,131,6,57
6536,311,316,7,57
6537,295,147,6,88
6538,296,286,6,48
6539,296,266,10,56
6540,317,651,1,29
6541,296,285,10,24
6542,296,158,6,63
6543,296,267,10,19
6544,170,286,1,10
6545,296,286,10,57
6546,296,285,10,20
6547,296,161,10,21
6548,296,107,10,43
6549,296,158,9,80
6550,296,281,9,11
6551,212,648,7,72
6552,296,161,9,36
6553,296,287,9,5
6554,296,107,9,19
6555,296,284,9,32
6556,296,287,10,63
6557,296,284,10,8
6558,296,546,10,11
6559,283,556,12,73
6560,296,560,6,90
6561,296,563,6,5
6562,296,355,6,45
6563,296,545,9,72
6564,296,560,9,73
6565,296,556,9,20
6566,296,651,9,25
6567,296,413,9,19
6568,327,587,11,10
6569,296,543,9,80
6570,254,321,1,16
6571,297,597,10,81
6572,297,651,10,29
6573,297,597,10,86
6574,297,648,10,82
6575,297,651,9,40
6576,133,569,2,4
6577,297,642,9,68
6578,297,654,10,23
6579,297,648,9,40
6580,313,438,5,6
6581,297,249,9,58
6582,297,641,9,74
6583,297,644,9,87
6584,297,377,9,65
6585,297,28,9,62
6586,297,19,6,81
6587,297,11,9,30
6588,297,30,9,73
6589,297,19,9,66
6590,297,304,9,81
6591,297,23,6,10
